"obs","school","schgender","avg","score16","score11","sex"
458,7,"girls",-0.029003,1.0396082,-0.372758,"F"
459,7,"girls",-0.029003,1.5061852,-0.042152,"F"
460,7,"girls",-0.029003,0.4781942,0.2058022,"F"
461,7,"girls",-0.029003,-0.776109,-1.03397,"F"
462,7,"girls",-0.029003,0.3280722,-0.45541,"F"
463,8,"girls",-0.040532,-0.419801,-0.703364,"F"
464,8,"girls",-0.040532,0.1340672,1.6108772,"F"
465,8,"girls",-0.040532,1.3747412,0.9496652,"F"
466,8,"girls",-0.040532,0.9675862,2.5200432,"F"
467,8,"girls",-0.040532,-1.029067,-0.290107,"F"
468,8,"girls",-0.040532,-1.118624,-2.273742,"F"
469,8,"girls",-0.040532,1.9003352,0.9496652,"F"
470,8,"girls",-0.040532,0.7472282,1.1976192,"F"
471,8,"girls",-0.040532,-1.62373,-1.116621,"F"
472,8,"girls",-0.040532,-1.118624,-0.786016,"F"
473,8,"girls",-0.040532,2.3136012,1.6108772,"F"
474,8,"girls",-0.040532,0.7472282,0.0404992,"F"
475,8,"girls",-0.040532,1.0396082,1.2802712,"F"
476,8,"girls",-0.040532,-0.85267,0.1231502,"F"
477,8,"girls",-0.040532,0.0735362,-2.19109,"F"
478,8,"girls",-0.040532,0.8219882,0.6190592,"F"
479,8,"girls",-0.040532,-0.555112,-0.951318,"F"
480,8,"girls",-0.040532,-0.129085,-2.19109,"F"
481,8,"girls",-0.040532,-0.338842,-1.364576,"F"
482,8,"girls",-0.040532,-1.335315,-0.042152,"F"
483,8,"girls",-0.040532,0.7472282,-0.372758,"F"
484,8,"girls",-0.040532,0.0043222,-1.199273,"F"
485,8,"girls",-0.040532,-0.129085,1.9414832,"F"
486,8,"girls",-0.040532,0.0735362,0.9496652,"F"
487,8,"girls",-0.040532,0.6787592,0.8670142,"F"
488,8,"girls",-0.040532,0.8219882,-0.620713,"F"
489,8,"girls",-0.040532,1.1094382,0.2884532,"F"
490,8,"girls",-0.040532,0.1941492,0.5364082,"F"
491,8,"girls",-0.040532,-1.438662,-0.45541,"F"
492,8,"girls",-0.040532,-0.85267,-0.45541,"F"
493,8,"girls",-0.040532,-0.699505,-0.620713,"F"
494,8,"girls",-0.040532,-0.85267,-1.03397,"F"
495,8,"girls",-0.040532,-0.939378,-0.538061,"F"
496,8,"girls",-0.040532,-0.265159,0.2058022,"F"
497,8,"girls",-0.040532,0.7472282,-0.042152,"F"
498,8,"girls",-0.040532,0.3280722,1.0323172,"F"
499,8,"girls",-0.040532,0.2613242,-0.45541,"F"
500,8,"girls",-0.040532,-0.419801,0.2884532,"F"
501,8,"girls",-0.040532,0.5443412,0.0404992,"F"
502,8,"girls",-0.040532,-0.129085,-0.703364,"F"
503,8,"girls",-0.040532,0.9675862,0.9496652,"F"
504,8,"girls",-0.040532,0.0043222,0.7843622,"F"
505,8,"girls",-0.040532,1.9003352,0.7843622,"F"
506,8,"girls",-0.040532,-0.265159,-0.703364,"F"
507,8,"girls",-0.040532,-1.029067,-1.364576,"F"
508,8,"girls",-0.040532,-1.62373,-1.199273,"F"
509,8,"girls",-0.040532,0.9675862,0.6190592,"F"
510,8,"girls",-0.040532,-0.129085,-1.447227,"F"
511,8,"girls",-0.040532,-0.197611,-0.703364,"F"
512,8,"girls",-0.040532,0.6107292,-0.042152,"F"
513,8,"girls",-0.040532,-1.836687,-0.786016,"F"
514,8,"girls",-0.040532,-0.419801,2.8506492,"F"
515,8,"girls",-0.040532,-1.029067,-0.620713,"F"
516,8,"girls",-0.040532,0.5443412,-0.703364,"F"
517,8,"girls",-0.040532,1.8138272,0.9496652,"F"
518,8,"girls",-0.040532,0.0043222,0.2884532,"F"
519,8,"girls",-0.040532,-1.335315,0.6190592,"F"
520,8,"girls",-0.040532,0.1941492,0.1231502,"F"
521,8,"girls",-0.040532,-0.776109,-1.281924,"F"
522,8,"girls",-0.040532,-0.062088,0.2058022,"F"
523,8,"girls",-0.040532,1.4395322,0.1231502,"F"
524,8,"girls",-0.040532,0.3280722,-0.372758,"F"
525,8,"girls",-0.040532,0.1941492,-0.372758,"F"
526,8,"girls",-0.040532,1.8138272,-0.207455,"F"
527,8,"girls",-0.040532,2.5323522,2.8506492,"F"
528,8,"girls",-0.040532,0.3280722,-0.290107,"F"
529,8,"girls",-0.040532,-0.419801,-0.620713,"F"
530,8,"girls",-0.040532,-1.962075,0.8670142,"F"
531,8,"girls",-0.040532,-1.836687,-1.943136,"F"
532,8,"girls",-0.040532,2.3136012,3.0159522,"F"
533,8,"girls",-0.040532,-0.776109,-0.868667,"F"
534,8,"girls",-0.040532,0.4026692,0.2884532,"F"
535,8,"girls",-0.040532,-0.197611,-0.45541,"F"
536,8,"girls",-0.040532,-0.129085,-0.207455,"F"
537,8,"girls",-0.040532,-2.108644,0.3711052,"F"
538,8,"girls",-0.040532,0.1340672,0.1231502,"F"
539,8,"girls",-0.040532,1.7348992,2.0241342,"F"
540,8,"girls",-0.040532,0.0735362,-0.042152,"F"
541,8,"girls",-0.040532,-0.555112,-0.207455,"F"
542,8,"girls",-0.040532,0.1941492,0.1231502,"F"
543,8,"girls",-0.040532,-0.555112,-0.538061,"F"
544,8,"girls",-0.040532,-1.438662,-2.025787,"F"
545,8,"girls",-0.040532,-0.492781,1.2802712,"F"
546,8,"girls",-0.040532,-0.492781,-0.290107,"F"
547,8,"girls",-0.040532,1.6618062,1.2802712,"F"
548,8,"girls",-0.040532,-0.555112,-0.538061,"F"
549,8,"girls",-0.040532,-1.438662,-2.19109,"F"
550,8,"girls",-0.040532,-0.623051,-1.03397,"F"
551,8,"girls",-0.040532,-0.939378,1.0323172,"F"
552,8,"girls",-0.040532,-0.338842,0.0404992,"F"
553,8,"girls",-0.040532,1.2405332,0.5364082,"F"
554,8,"girls",-0.040532,0.6107292,0.6190592,"F"
555,8,"girls",-0.040532,-0.062088,-0.538061,"F"
556,8,"girls",-0.040532,-2.291731,-2.439045,"F"
557,8,"girls",-0.040532,0.0735362,-0.620713,"F"
558,8,"girls",-0.040532,-0.492781,0.0404992,"F"
559,8,"girls",-0.040532,-0.699505,-0.45541,"F"
560,8,"girls",-0.040532,-1.836687,-0.868667,"F"
561,8,"girls",-0.040532,-1.335315,-0.786016,"F"
562,8,"girls",-0.040532,0.3280722,0.2058022,"F"
563,8,"girls",-0.040532,0.2613242,0.2058022,"F"
564,8,"girls",-0.040532,1.3101422,0.7843622,"F"
565,9,"mixed",-0.494304,-1.526653,0.2058022,"M"
566,9,"mixed",-0.494304,-1.118624,0.2058022,"M"
567,9,"mixed",-0.494304,-1.335315,-2.934953,"M"
568,9,"mixed",-0.494304,1.5792202,-0.703364,"M"
569,9,"mixed",-0.494304,-0.492781,-1.61253,"M"
570,9,"mixed",-0.494304,-0.555112,-0.703364,"M"
571,9,"mixed",-0.494304,-0.699505,-2.19109,"F"
572,9,"mixed",-0.494304,0.4026692,0.6190592,"M"
573,9,"mixed",-0.494304,-0.939378,-1.61253,"F"
574,9,"mixed",-0.494304,-0.623051,-1.777833,"M"
575,9,"mixed",-0.494304,0.8965662,1.0323172,"M"
576,9,"mixed",-0.494304,0.0735362,0.2058022,"M"
577,9,"mixed",-0.494304,0.7472282,0.6190592,"F"
578,9,"mixed",-0.494304,-0.062088,-0.703364,"M"
579,9,"mixed",-0.494304,-0.623051,-0.786016,"F"
580,9,"mixed",-0.494304,-0.699505,0.5364082,"M"
581,9,"mixed",-0.494304,-1.029067,-0.290107,"M"
582,9,"mixed",-0.494304,-0.555112,0.9496652,"F"
583,9,"mixed",-0.494304,-0.265159,-1.777833,"F"
584,9,"mixed",-0.494304,-1.335315,-1.364576,"M"
585,9,"mixed",-0.494304,0.4781942,0.1231502,"F"
586,9,"mixed",-0.494304,-0.265159,-0.124804,"M"
587,9,"mixed",-0.494304,0.5443412,-0.042152,"F"
588,9,"mixed",-0.494304,-1.62373,-2.686999,"M"
589,9,"mixed",-0.494304,-2.108644,-2.934953,"M"
590,9,"mixed",-0.494304,-0.129085,0.3711052,"M"
591,9,"mixed",-0.494304,0.0735362,0.8670142,"M"
592,9,"mixed",-0.494304,0.0735362,0.8670142,"M"
593,9,"mixed",-0.494304,-1.335315,-0.620713,"F"
594,9,"mixed",-0.494304,-1.118624,-0.620713,"F"
595,9,"mixed",-0.494304,-1.526653,-0.45541,"M"
596,9,"mixed",-0.494304,0.4781942,1.1976192,"F"
597,9,"mixed",-0.494304,-0.197611,-0.786016,"F"
598,9,"mixed",-0.494304,0.0043222,0.1231502,"F"
599,10,"mixed",0.1892722,0.4026692,1.1149682,"M"
600,10,"mixed",0.1892722,-0.338842,-0.538061,"M"
601,10,"mixed",0.1892722,0.2613242,-1.447227,"F"
602,10,"mixed",0.1892722,-0.419801,-0.372758,"M"
603,10,"mixed",0.1892722,0.1340672,0.7017112,"M"
604,10,"mixed",0.1892722,-0.338842,-0.372758,"M"
605,10,"mixed",0.1892722,1.5792202,0.2884532,"M"
606,10,"mixed",0.1892722,0.0735362,-0.207455,"F"
607,10,"mixed",0.1892722,0.1340672,0.2884532,"F"
608,10,"mixed",0.1892722,0.0043222,-0.042152,"M"
609,10,"mixed",0.1892722,0.0043222,0.5364082,"M"
610,10,"mixed",0.1892722,-0.623051,1.0323172,"M"
611,10,"mixed",0.1892722,-0.062088,0.7017112,"F"
612,10,"mixed",0.1892722,-0.419801,1.1149682,"M"
613,10,"mixed",0.1892722,0.1340672,-0.042152,"M"
614,10,"mixed",0.1892722,0.0043222,0.0404992,"M"
615,10,"mixed",0.1892722,-0.419801,0.2058022,"M"
616,10,"mixed",0.1892722,-0.939378,0.1231502,"M"
617,10,"mixed",0.1892722,-0.129085,0.0404992,"F"
618,10,"mixed",0.1892722,-0.265159,0.1231502,"M"
619,10,"mixed",0.1892722,-0.338842,0.6190592,"F"
620,10,"mixed",0.1892722,-0.939378,-0.45541,"F"
621,10,"mixed",0.1892722,0.4026692,0.5364082,"M"
622,10,"mixed",0.1892722,-0.623051,1.0323172,"F"
623,10,"mixed",0.1892722,-0.623051,-0.207455,"F"
624,10,"mixed",0.1892722,-1.118624,0.6190592,"M"
625,10,"mixed",0.1892722,-0.338842,-0.786016,"M"
626,10,"mixed",0.1892722,-0.265159,0.5364082,"M"
627,10,"mixed",0.1892722,-0.776109,0.0404992,"F"
628,10,"mixed",0.1892722,0.0043222,1.8588312,"M"
629,10,"mixed",0.1892722,-1.62373,0.5364082,"M"
630,10,"mixed",0.1892722,-1.029067,-0.868667,"F"
631,10,"mixed",0.1892722,0.2613242,-0.290107,"F"
632,10,"mixed",0.1892722,0.0735362,0.1231502,"F"
633,10,"mixed",0.1892722,-1.029067,-1.116621,"M"
634,10,"mixed",0.1892722,1.5792202,2.0241342,"F"
635,10,"mixed",0.1892722,-0.492781,0.0404992,"F"
636,10,"mixed",0.1892722,-1.526653,-0.703364,"M"
637,10,"mixed",0.1892722,0.2613242,0.9496652,"F"
638,10,"mixed",0.1892722,-0.492781,-0.042152,"M"
639,10,"mixed",0.1892722,-1.219486,-0.042152,"M"
640,10,"mixed",0.1892722,-0.129085,1.6108772,"M"
641,10,"mixed",0.1892722,-0.265159,0.8670142,"M"
642,10,"mixed",0.1892722,0.6787592,1.3629222,"F"
643,10,"mixed",0.1892722,-1.526653,0.4537562,"M"
644,10,"mixed",0.1892722,-0.699505,-0.45541,"M"
645,10,"mixed",0.1892722,-0.062088,-0.290107,"F"
646,10,"mixed",0.1892722,-0.939378,-0.951318,"M"
647,10,"mixed",0.1892722,0.0735362,-0.786016,"M"
648,10,"mixed",0.1892722,0.4781942,-0.042152,"F"
649,11,"boys",0.6350562,0.3280722,0.4537562,"M"
650,11,"boys",0.6350562,0.0043222,-0.620713,"M"
651,11,"boys",0.6350562,0.5443412,1.1976192,"M"
652,11,"boys",0.6350562,0.8965662,-0.45541,"M"
653,11,"boys",0.6350562,1.0396082,-0.372758,"M"
654,11,"boys",0.6350562,1.6618062,0.2884532,"M"
655,11,"boys",0.6350562,0.8219882,1.6935282,"M"
656,11,"boys",0.6350562,2.0397092,1.9414832,"M"
657,11,"boys",0.6350562,0.4026692,0.6190592,"M"
658,11,"boys",0.6350562,1.9003352,0.7017112,"M"
659,11,"boys",0.6350562,1.3101422,1.3629222,"M"
660,11,"boys",0.6350562,0.0043222,0.1231502,"M"
661,11,"boys",0.6350562,-1.62373,-1.364576,"M"
662,11,"boys",0.6350562,0.0735362,1.1149682,"M"
663,11,"boys",0.6350562,0.0043222,1.9414832,"M"
664,11,"boys",0.6350562,0.0735362,-0.124804,"M"
665,11,"boys",0.6350562,2.2031212,1.2802712,"M"
666,11,"boys",0.6350562,-0.623051,0.0404992,"M"
667,11,"boys",0.6350562,2.2031212,2.4373912,"M"
668,11,"boys",0.6350562,0.3280722,0.0404992,"M"
669,11,"boys",0.6350562,0.6787592,0.1231502,"M"
670,11,"boys",0.6350562,0.4781942,-0.538061,"M"
671,11,"boys",0.6350562,1.9003352,0.5364082,"M"
672,11,"boys",0.6350562,0.5443412,0.6190592,"M"
673,11,"boys",0.6350562,0.3280722,0.2058022,"M"
674,11,"boys",0.6350562,0.0043222,0.3711052,"M"
675,11,"boys",0.6350562,0.1340672,0.5364082,"M"
676,11,"boys",0.6350562,-1.029067,0.6190592,"M"
677,11,"boys",0.6350562,1.7348992,1.4455742,"M"
678,11,"boys",0.6350562,0.1941492,-1.116621,"M"
679,11,"boys",0.6350562,0.4781942,-0.538061,"M"
680,11,"boys",0.6350562,0.1941492,1.2802712,"M"
681,11,"boys",0.6350562,-2.108644,-0.538061,"M"
682,11,"boys",0.6350562,-0.85267,-0.290107,"M"
683,11,"boys",0.6350562,1.5061852,2.2720892,"M"
684,11,"boys",0.6350562,0.1340672,2.8506492,"M"
685,11,"boys",0.6350562,1.1758492,0.0404992,"M"
686,11,"boys",0.6350562,0.2613242,-0.951318,"M"
687,11,"boys",0.6350562,0.8219882,-0.951318,"M"
688,11,"boys",0.6350562,0.9675862,0.2884532,"M"
689,11,"boys",0.6350562,0.1941492,0.7843622,"M"
690,11,"boys",0.6350562,1.3747412,1.1149682,"M"
691,11,"boys",0.6350562,0.6787592,1.1149682,"M"
692,11,"boys",0.6350562,1.9003352,2.0241342,"M"
693,11,"boys",0.6350562,-0.492781,0.2884532,"M"
694,11,"boys",0.6350562,-0.062088,1.0323172,"M"
695,11,"boys",0.6350562,0.3280722,0.5364082,"M"
696,11,"boys",0.6350562,1.3747412,1.3629222,"M"
697,11,"boys",0.6350562,1.0396082,1.6108772,"M"
698,11,"boys",0.6350562,0.7472282,1.8588312,"M"
699,11,"boys",0.6350562,-0.419801,-1.447227,"M"
700,11,"boys",0.6350562,1.5792202,1.6935282,"M"
701,11,"boys",0.6350562,0.5443412,0.3711052,"M"
702,11,"boys",0.6350562,0.3280722,0.3711052,"M"
703,11,"boys",0.6350562,1.0396082,1.6935282,"M"
704,11,"boys",0.6350562,0.9675862,2.1067862,"M"
705,11,"boys",0.6350562,0.1941492,1.2802712,"M"
706,11,"boys",0.6350562,1.1758492,1.1976192,"M"
707,11,"boys",0.6350562,-0.85267,-0.124804,"M"
708,11,"boys",0.6350562,0.4781942,-0.207455,"M"
709,11,"boys",0.6350562,0.7472282,1.3629222,"M"
710,11,"boys",0.6350562,0.5443412,0.7843622,"M"
711,12,"mixed",-0.00874,-0.623051,-0.951318,"F"
712,12,"mixed",-0.00874,0.7472282,0.6190592,"F"
713,12,"mixed",-0.00874,-1.723882,-1.116621,"M"
714,12,"mixed",-0.00874,0.0043222,1.1149682,"F"
715,12,"mixed",-0.00874,0.5443412,0.7017112,"M"
716,12,"mixed",-0.00874,0.4026692,0.1231502,"F"
717,12,"mixed",-0.00874,0.5443412,0.7017112,"F"
718,12,"mixed",-0.00874,-1.118624,-0.703364,"M"
719,12,"mixed",-0.00874,-2.108644,-0.45541,"M"
720,12,"mixed",-0.00874,1.1094382,-0.042152,"F"
721,12,"mixed",-0.00874,0.6787592,0.1231502,"M"
722,12,"mixed",-0.00874,0.2613242,-0.372758,"F"
723,12,"mixed",-0.00874,0.8965662,0.2884532,"M"
724,12,"mixed",-0.00874,-0.419801,-0.207455,"M"
725,12,"mixed",-0.00874,1.2405332,1.1149682,"F"
726,12,"mixed",-0.00874,-0.265159,-0.951318,"M"
727,12,"mixed",-0.00874,0.1941492,0.4537562,"F"
728,12,"mixed",-0.00874,0.2613242,1.1149682,"F"
729,12,"mixed",-0.00874,-0.939378,-0.45541,"F"
730,12,"mixed",-0.00874,0.8219882,0.0404992,"M"
731,12,"mixed",-0.00874,-0.419801,-0.868667,"M"
732,12,"mixed",-0.00874,-0.197611,-0.703364,"M"
733,12,"mixed",-0.00874,-1.335315,-0.207455,"M"
734,12,"mixed",-0.00874,-0.338842,-0.703364,"F"
735,12,"mixed",-0.00874,-0.492781,1.1149682,"F"
736,12,"mixed",-0.00874,-0.555112,-1.281924,"M"
737,12,"mixed",-0.00874,0.0735362,0.8670142,"F"
738,12,"mixed",-0.00874,-1.62373,-1.61253,"M"
739,12,"mixed",-0.00874,0.8965662,0.7843622,"F"
740,12,"mixed",-0.00874,-0.265159,1.1976192,"M"
741,12,"mixed",-0.00874,-1.526653,-0.868667,"M"
742,12,"mixed",-0.00874,-0.699505,-1.943136,"F"
743,12,"mixed",-0.00874,0.0043222,1.5282252,"M"
744,12,"mixed",-0.00874,0.1340672,0.7843622,"F"
745,12,"mixed",-0.00874,0.8965662,0.3711052,"F"
746,12,"mixed",-0.00874,0.0043222,-0.207455,"M"
747,12,"mixed",-0.00874,-0.555112,0.7843622,"F"
748,12,"mixed",-0.00874,0.1941492,0.0404992,"F"
749,12,"mixed",-0.00874,0.8965662,-0.620713,"F"
750,12,"mixed",-0.00874,0.1340672,-1.199273,"M"
751,12,"mixed",-0.00874,-0.197611,-0.703364,"F"
752,12,"mixed",-0.00874,0.3280722,-0.372758,"M"
753,12,"mixed",-0.00874,0.3280722,1.2802712,"M"
754,12,"mixed",-0.00874,0.6787592,0.6190592,"M"
755,12,"mixed",-0.00874,0.6787592,0.0404992,"F"
756,12,"mixed",-0.00874,-1.029067,-0.124804,"M"
757,12,"mixed",-0.00874,0.0735362,0.4537562,"F"
758,13,"mixed",-0.149341,-0.555112,-1.199273,"F"
759,13,"mixed",-0.149341,-0.699505,-0.786016,"M"
760,13,"mixed",-0.149341,-0.939378,-1.777833,"F"
761,13,"mixed",-0.149341,0.2613242,-0.290107,"F"
762,13,"mixed",-0.149341,0.1340672,1.0323172,"F"
763,13,"mixed",-0.149341,0.5443412,0.2058022,"F"
764,13,"mixed",-0.149341,-0.555112,-0.786016,"F"
765,13,"mixed",-0.149341,-0.419801,0.6190592,"M"
766,13,"mixed",-0.149341,-1.836687,-0.538061,"M"
767,13,"mixed",-0.149341,-1.723882,-1.116621,"M"
768,13,"mixed",-0.149341,0.1340672,-0.042152,"F"
769,13,"mixed",-0.149341,-1.526653,-1.943136,"M"
770,13,"mixed",-0.149341,0.0735362,-0.45541,"F"
771,13,"mixed",-0.149341,-1.219486,-2.934953,"M"
772,13,"mixed",-0.149341,-0.623051,-0.207455,"F"
773,13,"mixed",-0.149341,1.5061852,1.4455742,"F"
774,13,"mixed",-0.149341,1.1094382,1.2802712,"M"
775,13,"mixed",-0.149341,-1.962075,-1.116621,"F"
776,13,"mixed",-0.149341,-1.335315,0.6190592,"F"
777,13,"mixed",-0.149341,2.3136012,1.6108772,"F"
778,13,"mixed",-0.149341,-1.438662,-2.108439,"M"
779,13,"mixed",-0.149341,-1.438662,-1.03397,"M"
780,13,"mixed",-0.149341,-0.85267,-0.868667,"F"
781,13,"mixed",-0.149341,-0.265159,-0.372758,"M"
782,13,"mixed",-0.149341,-1.029067,-0.372758,"F"
783,13,"mixed",-0.149341,0.2613242,-0.290107,"M"
784,13,"mixed",-0.149341,-0.419801,-0.372758,"M"
785,13,"mixed",-0.149341,-0.197611,0.2884532,"F"
786,13,"mixed",-0.149341,-1.219486,-0.207455,"M"
787,13,"mixed",-0.149341,-2.75266,-1.529879,"M"
788,13,"mixed",-0.149341,0.3280722,-0.290107,"F"
789,13,"mixed",-0.149341,0.8965662,1.1976192,"M"
790,13,"mixed",-0.149341,-0.555112,-1.695182,"M"
791,13,"mixed",-0.149341,0.5443412,-0.290107,"M"
792,13,"mixed",-0.149341,-0.419801,-0.290107,"M"
793,13,"mixed",-0.149341,0.0043222,0.7843622,"F"
794,13,"mixed",-0.149341,-0.197611,0.2058022,"F"
795,13,"mixed",-0.149341,0.9675862,2.8506492,"F"
796,13,"mixed",-0.149341,1.1758492,0.3711052,"F"
797,13,"mixed",-0.149341,0.9675862,0.9496652,"M"
798,13,"mixed",-0.149341,1.0396082,-1.199273,"F"
799,13,"mixed",-0.149341,0.4781942,1.2802712,"F"
800,13,"mixed",-0.149341,-1.438662,-2.025787,"F"
801,13,"mixed",-0.149341,-0.419801,-0.538061,"F"
802,13,"mixed",-0.149341,0.8219882,-0.042152,"F"
803,13,"mixed",-0.149341,-0.129085,-1.03397,"M"
804,13,"mixed",-0.149341,0.4781942,-0.124804,"F"
805,13,"mixed",-0.149341,-0.623051,-0.290107,"M"
806,13,"mixed",-0.149341,-0.776109,0.4537562,"F"
807,13,"mixed",-0.149341,-1.118624,-0.207455,"F"
808,13,"mixed",-0.149341,-0.555112,1.6108772,"M"
809,13,"mixed",-0.149341,1.2405332,0.3711052,"F"
810,13,"mixed",-0.149341,0.1340672,0.3711052,"M"
811,13,"mixed",-0.149341,0.1941492,0.5364082,"F"
812,13,"mixed",-0.149341,1.7348992,1.6108772,"F"
813,13,"mixed",-0.149341,-0.623051,-0.124804,"F"
814,13,"mixed",-0.149341,0.8219882,0.7017112,"F"
815,13,"mixed",-0.149341,0.2613242,0.0404992,"M"
816,13,"mixed",-0.149341,-1.219486,-0.951318,"F"
817,13,"mixed",-0.149341,-0.129085,-0.124804,"F"
818,13,"mixed",-0.149341,-1.335315,-0.45541,"F"
819,13,"mixed",-0.149341,-0.197611,0.0404992,"M"
820,13,"mixed",-0.149341,-0.555112,-0.45541,"M"
821,13,"mixed",-0.149341,-0.85267,0.4537562,"F"
822,14,"mixed",0.3264402,1.6618062,1.2802712,"F"
823,14,"mixed",0.3264402,0.4781942,-0.372758,"M"
824,14,"mixed",0.3264402,0.4026692,0.6190592,"M"
825,14,"mixed",0.3264402,-0.265159,0.2058022,"M"
826,14,"mixed",0.3264402,1.1758492,0.7017112,"F"
827,14,"mixed",0.3264402,0.2613242,0.2058022,"F"
828,14,"mixed",0.3264402,-0.776109,0.2058022,"M"
829,14,"mixed",0.3264402,0.4026692,0.0404992,"M"
830,14,"mixed",0.3264402,-0.492781,0.7017112,"M"
831,14,"mixed",0.3264402,-0.062088,-0.290107,"F"
832,14,"mixed",0.3264402,0.9675862,0.8670142,"F"
833,14,"mixed",0.3264402,-0.776109,-2.108439,"F"
834,14,"mixed",0.3264402,0.2613242,0.5364082,"M"
835,14,"mixed",0.3264402,-0.776109,0.7843622,"M"
836,14,"mixed",0.3264402,0.1941492,-0.620713,"F"
837,14,"mixed",0.3264402,0.4026692,2.1894372,"M"
838,14,"mixed",0.3264402,-1.526653,-0.207455,"F"
839,14,"mixed",0.3264402,1.4395322,1.4455742,"F"
840,14,"mixed",0.3264402,-0.492781,-0.538061,"F"
841,14,"mixed",0.3264402,-0.062088,0.4537562,"F"
842,14,"mixed",0.3264402,-0.062088,-0.703364,"F"
843,14,"mixed",0.3264402,-0.419801,0.9496652,"F"
844,14,"mixed",0.3264402,-0.129085,-0.207455,"M"
845,14,"mixed",0.3264402,1.1758492,1.4455742,"F"
846,14,"mixed",0.3264402,-0.555112,0.5364082,"M"
847,14,"mixed",0.3264402,2.2031212,-0.042152,"F"
848,14,"mixed",0.3264402,-0.129085,1.3629222,"F"
849,14,"mixed",0.3264402,0.1941492,1.6108772,"F"
850,14,"mixed",0.3264402,1.3101422,0.7017112,"F"
851,14,"mixed",0.3264402,-1.438662,-0.951318,"M"
852,14,"mixed",0.3264402,-2.291731,-1.61253,"F"
853,14,"mixed",0.3264402,-0.699505,-0.372758,"F"
854,14,"mixed",0.3264402,-0.129085,-0.124804,"M"
855,14,"mixed",0.3264402,-2.291731,-1.116621,"F"
856,14,"mixed",0.3264402,-0.419801,1.1976192,"F"
857,14,"mixed",0.3264402,0.4026692,0.0404992,"M"
858,14,"mixed",0.3264402,-0.129085,0.7017112,"M"
859,14,"mixed",0.3264402,-2.108644,-0.951318,"M"
860,14,"mixed",0.3264402,0.3280722,0.3711052,"F"
861,14,"mixed",0.3264402,0.6787592,0.8670142,"F"
862,14,"mixed",0.3264402,-1.62373,-1.199273,"F"
863,14,"mixed",0.3264402,-1.526653,0.3711052,"F"
864,14,"mixed",0.3264402,0.8219882,1.3629222,"M"
865,14,"mixed",0.3264402,-0.338842,-0.207455,"F"
866,14,"mixed",0.3264402,-1.118624,-0.538061,"F"
867,14,"mixed",0.3264402,-0.338842,-0.951318,"M"
868,14,"mixed",0.3264402,0.7472282,0.7843622,"F"
869,14,"mixed",0.3264402,1.3101422,0.5364082,"M"
870,14,"mixed",0.3264402,-0.555112,-0.703364,"F"
871,14,"mixed",0.3264402,1.1758492,1.5282252,"F"
872,14,"mixed",0.3264402,0.4781942,0.8670142,"F"
873,14,"mixed",0.3264402,-0.699505,-0.042152,"F"
874,14,"mixed",0.3264402,0.2613242,1.4455742,"F"
875,14,"mixed",0.3264402,-0.623051,-1.116621,"F"
876,14,"mixed",0.3264402,0.4026692,0.5364082,"M"
877,14,"mixed",0.3264402,0.0043222,-0.124804,"M"
878,14,"mixed",0.3264402,-0.699505,0.3711052,"M"
879,14,"mixed",0.3264402,0.9675862,1.0323172,"F"
880,14,"mixed",0.3264402,-0.939378,-0.703364,"M"
881,14,"mixed",0.3264402,-0.129085,-0.207455,"F"
882,14,"mixed",0.3264402,-1.335315,-0.290107,"F"
883,14,"mixed",0.3264402,0.0043222,2.1067862,"F"
884,14,"mixed",0.3264402,-1.219486,-0.042152,"M"
885,14,"mixed",0.3264402,-0.699505,0.4537562,"F"
886,14,"mixed",0.3264402,-1.118624,0.5364082,"F"
887,14,"mixed",0.3264402,1.1094382,0.2884532,"F"
888,14,"mixed",0.3264402,1.5792202,1.8588312,"F"
889,14,"mixed",0.3264402,-1.118624,0.9496652,"M"
890,14,"mixed",0.3264402,-0.492781,-0.703364,"F"
891,14,"mixed",0.3264402,1.7348992,1.4455742,"F"
892,14,"mixed",0.3264402,-1.219486,0.7843622,"M"
893,14,"mixed",0.3264402,-0.555112,-1.116621,"M"
894,14,"mixed",0.3264402,-0.265159,-0.042152,"M"
895,14,"mixed",0.3264402,0.1941492,0.4537562,"F"
896,14,"mixed",0.3264402,1.4395322,1.1976192,"F"
897,14,"mixed",0.3264402,1.3101422,-0.124804,"M"
898,14,"mixed",0.3264402,0.1941492,0.7017112,"M"
899,14,"mixed",0.3264402,-1.029067,-1.364576,"M"
900,14,"mixed",0.3264402,0.4781942,-0.372758,"F"
901,14,"mixed",0.3264402,1.2405332,1.3629222,"F"
902,14,"mixed",0.3264402,-0.265159,0.6190592,"M"
903,14,"mixed",0.3264402,1.6618062,2.0241342,"M"
904,14,"mixed",0.3264402,-0.129085,0.7843622,"M"
905,14,"mixed",0.3264402,0.1941492,-0.538061,"F"
906,14,"mixed",0.3264402,0.0735362,1.0323172,"M"
907,14,"mixed",0.3264402,0.7472282,0.7843622,"F"
908,14,"mixed",0.3264402,-0.338842,-0.538061,"M"
909,14,"mixed",0.3264402,-1.335315,0.2884532,"M"
910,14,"mixed",0.3264402,-0.197611,1.0323172,"F"
911,14,"mixed",0.3264402,0.7472282,2.8506492,"F"
912,14,"mixed",0.3264402,-0.699505,-1.116621,"F"
913,14,"mixed",0.3264402,-0.555112,0.2058022,"F"
